CODIGO_MODULAR,NOMBRE_INSTITUCION,NOMBRE_DEPARTAMENTO,TIPO_GESTION,TIPO_INSTITUCION,FECHA_EMISION_TITULO,FECHA_GENERACION_CODIGO,CODIGO_TITULO_GENERADO,FAMILIA_PRODUCTIVA,NOMBRE_CARRERA,NIVEL_FORMACION
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,C17201800357,INDUSTRIA DE BIENES DE CAPITAL,MECÁNICA DE PRODUCCIÓN,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807202,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807201,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807200,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811405,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,A01201802170,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,C17201800356,INDUSTRIA DE BIENES DE CAPITAL,MECÁNICA DE PRODUCCIÓN,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807199,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807198,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,C17201800355,INDUSTRIA DE BIENES DE CAPITAL,MECÁNICA DE PRODUCCIÓN,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,A01201802169,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807197,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,C17201800354,INDUSTRIA DE BIENES DE CAPITAL,MECÁNICA DE PRODUCCIÓN,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,A01201802168,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811404,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811403,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807196,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811402,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807195,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811401,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811400,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807194,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807193,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,C17201800353,INDUSTRIA DE BIENES DE CAPITAL,MECÁNICA DE PRODUCCIÓN,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811399,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807192,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811398,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,A01201802167,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811397,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811396,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807191,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811395,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807190,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811394,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,J26201807189,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
1025691,HUANCANE,PUNO,PUBLICO,IEST,07/08/2018,20/11/2018,Q32201811393,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1115880,INSTITUTO PERUANO DE PUBLICIDAD,LIMA,PRIVADO,IEST,20/08/2018,20/11/2018,J26201807188,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,CIENCIAS PUBLICITARIAS,PROFESIONAL TÉCNICO
1115880,INSTITUTO PERUANO DE PUBLICIDAD,LIMA,PRIVADO,IEST,27/08/2018,20/11/2018,J26201807187,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,CIENCIAS PUBLICITARIAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,G21201801037,ACTIVIDAD AUTOMOTRÍZ,MECÁNICA AUTOMOTRIZ,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,J26201807186,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,M29201814068,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,M29201814067,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,G21201801036,ACTIVIDAD AUTOMOTRÍZ,MECÁNICA AUTOMOTRIZ,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,G21201801035,ACTIVIDAD AUTOMOTRÍZ,MECÁNICA AUTOMOTRIZ,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,Q32201811326,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,Q32201811325,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,G21201801034,ACTIVIDAD AUTOMOTRÍZ,MECÁNICA AUTOMOTRIZ,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,J26201807185,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES - TICS,COMPUTACIÓN E INFORMÁTICA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,A01201802166,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,Q32201811324,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,M29201814066,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,29/08/2018,20/11/2018,M29201814065,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,Q32201811323,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,Q32201811322,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,A01201802165,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,M29201814064,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,A01201802164,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,29/08/2018,20/11/2018,M29201814063,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,29/08/2018,20/11/2018,M29201814062,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,A01201802163,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,16/08/2018,20/11/2018,M29201814061,SERVICIOS PRESTADOS A EMPRESAS,CONTABILIDAD,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,29/08/2018,20/11/2018,M29201814060,SERVICIOS PRESTADOS A EMPRESAS,ADMINISTRACIÓN DE EMPRESAS,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,A01201802162,ACTIVIDADES AGROPECUARIAS Y FORESTALES,PRODUCCIÓN AGROPECUARIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,23/08/2018,20/11/2018,Q32201811321,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,27/08/2018,20/11/2018,Q32201811320,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
0920116,JOSE MARIA ARGUEDAS,JUNIN,PUBLICO,IEST,20/08/2018,20/11/2018,Q32201811319,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811392,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811391,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811390,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811389,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811388,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811387,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811386,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN LABORATORIO CLÍNICO,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811385,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FISIOTERAPIA Y REHABILITACIÓN,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811384,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FISIOTERAPIA Y REHABILITACIÓN,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811383,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FISIOTERAPIA Y REHABILITACIÓN,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811382,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FISIOTERAPIA Y REHABILITACIÓN,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811381,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FISIOTERAPIA Y REHABILITACIÓN,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811380,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811379,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811378,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811377,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811376,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811375,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811374,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811373,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811372,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811371,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811370,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811369,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811368,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811367,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811366,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811365,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811364,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811363,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811362,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811361,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811360,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811359,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811358,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811357,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811356,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811355,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811354,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811353,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811352,SERVICIOS SOCIALES Y DE SALUD,TÉCNICA EN FARMACIA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811351,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811350,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811349,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811348,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811347,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811346,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811345,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811344,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811343,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811342,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811341,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811340,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811339,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
1249390,PABLO CASALS,LA LIBERTAD,PRIVADO,IEST,29/08/2018,20/11/2018,Q32201811338,SERVICIOS SOCIALES Y DE SALUD,ENFERMERÍA TÉCNICA,PROFESIONAL TÉCNICO
